CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
TOYOTA,RAV4  ,BLU,2006,2
TOYOTA,RAV4  ,GLD,2006,4
TOYOTA,RAV4  ,GRN,2006,3
TOYOTA,RAV4  ,GRY,2006,11
TOYOTA,RAV4  ,RED,2006,1
TOYOTA,RAV4  ,SIL,2006,21
TOYOTA,RAV4  ,WHI,2006,8
TOYOTA,RAV4  ,BLK,2007,5
TOYOTA,RAV4  ,BLU,2007,2
TOYOTA,RAV4  ,GLD,2007,1
TOYOTA,RAV4  ,GRN,2007,2
TOYOTA,RAV4  ,GRY,2007,4
TOYOTA,RAV4  ,MRN,2007,1
TOYOTA,RAV4  ,RED,2007,1
TOYOTA,RAV4  ,SIL,2007,9
TOYOTA,RAV4  ,WHI,2007,8
TOYOTA,RAV4  ,BLK,2008,4
TOYOTA,RAV4  ,BLU,2008,2
TOYOTA,RAV4  ,GLD,2008,1
TOYOTA,RAV4  ,GRY,2008,3
TOYOTA,RAV4  ,RED,2008,2
TOYOTA,RAV4  ,SIL,2008,14
TOYOTA,RAV4  ,WHI,2008,3
TOYOTA,RAV4  ,BLK,2009,4
TOYOTA,RAV4  ,BLU,2009,1
TOYOTA,RAV4  ,GRY,2009,2
TOYOTA,RAV4  ,RED,2009,3
TOYOTA,RAV4  ,SIL,2009,11
TOYOTA,RAV4  ,WHI,2009,9
TOYOTA,RAV4  ,BLK,2010,4
TOYOTA,RAV4  ,BLU,2010,2
TOYOTA,RAV4  ,GLD,2010,1
TOYOTA,RAV4  ,GRY,2010,9
TOYOTA,RAV4  ,RED,2010,2
TOYOTA,RAV4  ,SIL,2010,5
TOYOTA,RAV4  ,WHI,2010,9
TOYOTA,RAV4  ,BLK,2011,6
TOYOTA,RAV4  ,BRN,2011,1
TOYOTA,RAV4  ,GRY,2011,7
TOYOTA,RAV4  ,RED,2011,3
TOYOTA,RAV4  ,SIL,2011,10
TOYOTA,RAV4  ,WHI,2011,3
TOYOTA,RAV4  ,BLK,2012,6
TOYOTA,RAV4  ,BLU,2012,1
TOYOTA,RAV4  ,GLD,2012,3
TOYOTA,RAV4  ,GRY,2012,2
TOYOTA,RAV4  ,RED,2012,5
TOYOTA,RAV4  ,SIL,2012,4
TOYOTA,RAV4  ,WHI,2012,9
TOYOTA,RAV4  ,BLK,2013,5
TOYOTA,RAV4  ,BLU,2013,5
TOYOTA,RAV4  ,BRN,2013,3
TOYOTA,RAV4  ,GRN,2013,1
TOYOTA,RAV4  ,GRY,2013,8
TOYOTA,RAV4  ,MRN,2013,2
TOYOTA,RAV4  ,RED,2013,7
TOYOTA,RAV4  ,SIL,2013,4
TOYOTA,RAV4  ,WHI,2013,11
TOYOTA,RAV4  ,BLK,2014,3
TOYOTA,RAV4  ,BLU,2014,2
TOYOTA,RAV4  ,BRZ,2014,1
TOYOTA,RAV4  ,GRY,2014,4
TOYOTA,RAV4  ,OGE,2014,1
TOYOTA,RAV4  ,RED,2014,7
TOYOTA,RAV4  ,SIL,2014,7
TOYOTA,RAV4  ,WHI,2014,15
TOYOTA,RAV4  ,BLK,2015,3
TOYOTA,RAV4  ,BLU,2015,1
TOYOTA,RAV4  ,BRN,2015,7
TOYOTA,RAV4  ,BRZ,2015,1
TOYOTA,RAV4  ,GLD,2015,1
TOYOTA,RAV4  ,GRY,2015,9
TOYOTA,RAV4  ,RED,2015,5
TOYOTA,RAV4  ,SIL,2015,11
TOYOTA,RAV4  ,WHI,2015,12
TOYOTA,RAV4  ,BLK,2016,7
TOYOTA,RAV4  ,BLU,2016,3
TOYOTA,RAV4  ,BRN,2016,1
TOYOTA,RAV4  ,GRY,2016,7
TOYOTA,RAV4  ,RED,2016,1
TOYOTA,RAV4  ,SIL,2016,4
TOYOTA,RAV4  ,WHI,2016,9
TOYOTA,RAV4  ,BLK,2017,7
TOYOTA,RAV4  ,BLU,2017,2
TOYOTA,RAV4  ,GRY,2017,10
TOYOTA,RAV4  ,RED,2017,4
TOYOTA,RAV4  ,SIL,2017,12
TOYOTA,RAV4  ,WHI,2017,25
TOYOTA,RAV4  ,BLK,2018,8
TOYOTA,RAV4  ,BLU,2018,4
TOYOTA,RAV4  ,BRN,2018,2
TOYOTA,RAV4  ,GRY,2018,19
TOYOTA,RAV4  ,RED,2018,4
TOYOTA,RAV4  ,SIL,2018,11
TOYOTA,RAV4  ,WHI,2018,50
TOYOTA,RAV4  ,BLK,2019,10
TOYOTA,RAV4  ,BLU,2019,7
TOYOTA,RAV4  ,GRY,2019,12
TOYOTA,RAV4  ,MRN,2019,1
TOYOTA,RAV4  ,RED,2019,10
TOYOTA,RAV4  ,SIL,2019,8
TOYOTA,RAV4  ,WHI,2019,40
TOYOTA,RAV4  ,BEI,2020,1
TOYOTA,RAV4  ,BLK,2020,14
TOYOTA,RAV4  ,BLU,2020,13
TOYOTA,RAV4  ,GRN,2020,1
TOYOTA,RAV4  ,GRY,2020,21
TOYOTA,RAV4  ,KHA,2020,3
TOYOTA,RAV4  ,MRN,2020,1
TOYOTA,RAV4  ,RED,2020,9
TOYOTA,RAV4  ,SIL,2020,13
TOYOTA,RAV4  ,WHI,2020,49
TOYOTA,RAV4  ,BLK,2021,7
TOYOTA,RAV4  ,BLU,2021,16
TOYOTA,RAV4  ,GRN,2021,2
TOYOTA,RAV4  ,GRY,2021,15
TOYOTA,RAV4  ,KHA,2021,1
TOYOTA,RAV4  ,MRN,2021,5
TOYOTA,RAV4  ,RED,2021,7
TOYOTA,RAV4  ,SIL,2021,15
TOYOTA,RAV4  ,WHI,2021,31
TOYOTA,RAV4  ,BLK,2022,3
TOYOTA,RAV4  ,BLU,2022,9
TOYOTA,RAV4  ,GRN,2022,2
TOYOTA,RAV4  ,GRY,2022,16
TOYOTA,RAV4  ,KHA,2022,1
TOYOTA,RAV4  ,RED,2022,8
TOYOTA,RAV4  ,SIL,2022,5
TOYOTA,RAV4  ,WHI,2022,22
TOYOTA,RAV4  ,BLK,2023,35
TOYOTA,RAV4  ,BLU,2023,57
TOYOTA,RAV4  ,GRN,2023,2
TOYOTA,RAV4  ,GRY,2023,89
TOYOTA,RAV4  ,KHA,2023,3
TOYOTA,RAV4  ,RED,2023,40
TOYOTA,RAV4  ,SIL,2023,67
TOYOTA,RAV4  ,WHI,2023,255
TOYOTA,RAV4 4,BLU,2013,1
TOYOTA,RAV4 4,WHI,2017,3
TOYOTA,RAV4 C,SIL,2022,1
TOYOTA,RAV4 C,BLK,2023,3
TOYOTA,RAV4 C,BLU,2023,5
TOYOTA,RAV4 C,GRY,2023,2
TOYOTA,RAV4 C,RED,2023,2
TOYOTA,RAV4 C,SIL,2023,1
TOYOTA,RAV4 C,WHI,2023,3
TOYOTA,RAV4 E,BLK,2023,1
TOYOTA,RAV4 E,GRY,2023,1
TOYOTA,RAV4 E,RED,2023,1
TOYOTA,RAV4 G,WHI,2020,2
TOYOTA,RAV4 G,BLU,2022,1
TOYOTA,RAV4 G,GRY,2022,2
TOYOTA,RAV4 G,WHI,2022,10
TOYOTA,RAV4 G,BLK,2023,1
TOYOTA,RAV4 G,GRY,2023,1
TOYOTA,RAV4 G,RED,2023,1
TOYOTA,RAV4 G,SIL,2023,3
TOYOTA,RAV4 G,WHI,2023,5
TOYOTA,RAV4 H,BLK,2019,4
TOYOTA,RAV4 H,BLU,2020,2
TOYOTA,RAV4 H,MRN,2020,1
TOYOTA,RAV4 H,RED,2020,1
TOYOTA,RAV4 H,WHI,2020,2
TOYOTA,RAV4 H,BLU,2021,1
TOYOTA,RAV4 H,BLU,2022,1
TOYOTA,RAV4 H,SIL,2022,2
TOYOTA,RAV4 H,WHI,2022,3
TOYOTA,RAV4 H,BLK,2023,2
TOYOTA,RAV4 H,BLU,2023,6
TOYOTA,RAV4 H,GRN,2023,2
TOYOTA,RAV4 H,GRY,2023,9
TOYOTA,RAV4 H,RED,2023,3
TOYOTA,RAV4 H,SIL,2023,2
TOYOTA,RAV4 H,WHI,2023,16
TOYOTA,RAV4 X,BLK,2019,2
TOYOTA,RAV4 X,GRY,2019,1
TOYOTA,RAV4 X,SIL,2022,1
TOYOTA,RAV4 X,GRY,2023,1
TOYOTA,RAV400,WHI,2000,1
TOYOTA,RAV400,BLK,2001,1
TOYOTA,RAV400,SIL,2001,1
TOYOTA,RAV400,WHI,2001,1
TOYOTA,RAV400,BLK,2002,1
TOYOTA,RAV400,SIL,2008,1
TOYOTA,RAV403,GRY,2004,1
TOYOTA,RAV403,WHI,2005,1
TOYOTA,RAV406,WHI,2008,1
TOYOTA,RAV407,SIL,2007,2
TOYOTA,RAV407,BLK,2008,1
TOYOTA,RAV407,WHI,2008,1
TOYOTA,RAV410,BLU,2012,2
TOYOTA,RAV412,SIL,2013,1
TOYOTA,RAV412,BRN,2014,1
TOYOTA,RAV412,WHI,2015,1
TOYOTA,RAV412,SIL,2018,1
TOYOTA,RAV419,BLU,2020,1
TOYOTA,RAV494,BLU,1997,1
TOYOTA,RAV495,BLU,1998,1
TOYOTA,RAV495,SIL,1999,1
TOYOTA,RAV4CR,SIL,2023,1
TOYOTA,RAVH  ,GRY,2020,1
TOYOTA,RAVH  ,SIL,2021,1
TOYOTA,RAVH  ,BLU,2023,7
TOYOTA,RAVH  ,GRY,2023,2
TOYOTA,RAVH  ,SIL,2023,3
TOYOTA,RAVH  ,WHI,2023,8
MINI  ,RAY   ,BLK,2013,1
MINI  ,RAY   ,RED,2013,1
MINI  ,RAY   ,WHI,2013,1
HYNDAI,RB    ,WHI,2015,1
HYNDAI,RB    ,WHI,2016,1
HYNDAI,RB    ,WHI,2017,1
HYNDAI,RB ACC,RED,2016,1
HYNDAI,RB ACC,YLW,2018,1
APRILI,RB08  ,RED,2008,1
HYNDAI,RB2   ,SIL,2015,1
HOLDEN,RC    ,WHI,2010,1
HELI  ,RC1H  ,OGE,2022,1
LEXUS ,RC300 ,SIL,2017,2
LEXUS ,RC300 ,BLU,2019,1
LEXUS ,RC300 ,WHI,2020,1
LEXUS ,RC350 ,BLK,2015,2
LEXUS ,RC350 ,WHI,2015,2
LEXUS ,RC350 ,SIL,2016,2
LEXUS ,RC350 ,BLK,2017,1
LEXUS ,RC350 ,RED,2017,1
LEXUS ,RC350 ,BLK,2018,1
LEXUS ,RC350 ,BLU,2018,1
LEXUS ,RC350 ,WHI,2019,3
LEXUS ,RC350 ,RED,2020,1
K T M ,RC390 ,WHI,2014,1
K T M ,RC390 ,WHI,2015,1
K T M ,RC390 ,BLK,2016,1
K T M ,RC390 ,OGE,2016,2
K T M ,RC390 ,OGE,2022,1
K T M ,RC390 ,OGE,2023,1
PEUG  ,RCZ   ,BLK,2010,1
PEUG  ,RCZ   ,WHI,2010,1
PEUG  ,RCZ   ,WHI,2011,1
PEUG  ,RCZ   ,WHI,2012,1
PEUG  ,RCZ   ,GRY,2013,1
WACKER,RD12A ,YLW,2023,1
YAMAHA,RD350 ,GRN,1973,1
SWAG  ,RDMSTR,WHI,2002,1
FORD  ,RDSTR ,BLU,1932,1
M G   ,RDSTR ,RED,1970,1
HONDA ,REBEL ,BLK,1994,1
HOLDEN,REDLIN,GRY,2016,1
CHRYS ,REGAL ,GRN,1980,1
TOYOTA,REGIUS,WHI,1997,1
TOYOTA,REGIUS,BLK,2001,1
JEEP  ,RENEG ,WHI,2016,1
CHRYS ,RENEGA,BLK,1996,1
CHRYS ,RENEGA,WHI,2016,1
JEEP  ,RENEGA,BLK,2015,4
JEEP  ,RENEGA,GRY,2015,3
JEEP  ,RENEGA,WHI,2015,1
JEEP  ,RENEGA,OGE,2016,2
JEEP  ,RENEGA,RED,2016,1
JEEP  ,RENEGA,WHI,2016,2
JEEP  ,RENEGA,BLK,2017,3
JEEP  ,RENEGA,RED,2018,1
JEEP  ,RENEGA,WHI,2018,1
JEEP  ,RENGDE,YLW,2015,1
JEEP  ,RENGDE,BLK,2016,1
L ROV ,REVO  ,GRY,2018,1
SSANGY,REXTO ,MRN,2010,1
SSANGY,REXTON,BLU,2005,1
SSANGY,REXTON,SIL,2005,2
SSANGY,REXTON,BLK,2008,1
SSANGY,REXTON,WHI,2009,1
SSANGY,REXTON,BLK,2011,1
SSANGY,REXTON,WHI,2020,1
SSANGY,REXTON,WHI,2021,1
SSANGY,REXTON,BLK,2022,2
SSANGY,REXTON,BLU,2022,5
SSANGY,REXTON,GRY,2022,3
SSANGY,REXTON,WHI,2022,4
SSANGY,REXTON,BLK,2023,20
SSANGY,REXTON,BLU,2023,7
SSANGY,REXTON,GRY,2023,5
SSANGY,REXTON,SIL,2023,3
SSANGY,REXTON,WHI,2023,20
HOLDEN,RG    ,BLK,2014,1
HOLDEN,RG    ,WHI,2014,1
HOLDEN,RG    ,WHI,2015,1
HOLDEN,RG    ,WHI,2016,1
HOLDEN,RG    ,WHI,2017,5
MITSUB,RG    ,RED,2006,1
MITSUB,RG    ,RED,2007,1
MITSUB,RG 1.5,SIL,2005,1
MITSUB,RG COL,RED,2008,1
HOLDEN,RG16  ,GRY,2013,1
HOLDEN,RG16  ,GRY,2019,1
MITSUB,RG2H44,RED,2008,1
HOLDEN,RGF   ,WHI,2015,1
SUZUKI,RGV250,RED,1995,1
SUZUKI,RGV250,RED,1996,1
SUZUKI,RGV250,BLK,2007,1
SUZUKI,RGV250,YLW,2007,1
SUZUKI,RGV250,GRY,2015,1
SUZUKI,RGV250,BLU,2018,1
SUZUKI,RGV250,WHI,2019,1
H DAV ,RH1250,BLK,2022,2
KIA   ,RIO   ,GRN,2000,1
KIA   ,RIO   ,SIL,2002,2
KIA   ,RIO   ,BLK,2003,1
KIA   ,RIO   ,GRY,2003,1
KIA   ,RIO   ,SIL,2003,3
KIA   ,RIO   ,BLU,2004,1
KIA   ,RIO   ,GRY,2004,1
KIA   ,RIO   ,RED,2004,1
KIA   ,RIO   ,SIL,2004,3
KIA   ,RIO   ,BLK,2005,4
KIA   ,RIO   ,BLU,2005,3
KIA   ,RIO   ,GLD,2005,2
KIA   ,RIO   ,SIL,2005,4
KIA   ,RIO   ,WHI,2005,3
KIA   ,RIO   ,BLK,2006,3
KIA   ,RIO   ,BLU,2006,1
KIA   ,RIO   ,RED,2006,3
KIA   ,RIO   ,SIL,2006,3
KIA   ,RIO   ,WHI,2006,3
KIA   ,RIO   ,BLK,2007,3
KIA   ,RIO   ,BLU,2007,1
KIA   ,RIO   ,GRN,2007,2
KIA   ,RIO   ,OGE,2007,6
KIA   ,RIO   ,RED,2007,3
KIA   ,RIO   ,SIL,2007,9
KIA   ,RIO   ,WHI,2007,5
KIA   ,RIO   ,BLK,2008,6
KIA   ,RIO   ,BLU,2008,2
KIA   ,RIO   ,GRN,2008,3
KIA   ,RIO   ,OGE,2008,2
KIA   ,RIO   ,RED,2008,1
KIA   ,RIO   ,SIL,2008,6
KIA   ,RIO   ,WHI,2008,6
KIA   ,RIO   ,BLK,2009,5
KIA   ,RIO   ,BLU,2009,7
KIA   ,RIO   ,GLD,2009,2
KIA   ,RIO   ,GRN,2009,1
KIA   ,RIO   ,OGE,2009,3
KIA   ,RIO   ,RED,2009,1
KIA   ,RIO   ,SIL,2009,7
KIA   ,RIO   ,WHI,2009,3
KIA   ,RIO   ,BLK,2010,6
KIA   ,RIO   ,GLD,2010,3
KIA   ,RIO   ,GRY,2010,3
KIA   ,RIO   ,OGE,2010,1
KIA   ,RIO   ,SIL,2010,5
KIA   ,RIO   ,WHI,2010,6
KIA   ,RIO   ,BLU,2011,1
KIA   ,RIO   ,GRY,2011,1
KIA   ,RIO   ,SIL,2011,3
KIA   ,RIO   ,WHI,2011,5
KIA   ,RIO   ,BLK,2012,8
KIA   ,RIO   ,BLU,2012,12
KIA   ,RIO   ,BRN,2012,3
KIA   ,RIO   ,FWN,2012,1
KIA   ,RIO   ,GLD,2012,1
KIA   ,RIO   ,GRY,2012,2
KIA   ,RIO   ,RED,2012,11
KIA   ,RIO   ,SIL,2012,6
KIA   ,RIO   ,WHI,2012,9
KIA   ,RIO   ,BLK,2013,6
KIA   ,RIO   ,BLU,2013,3
KIA   ,RIO   ,GRY,2013,1
KIA   ,RIO   ,RED,2013,2
KIA   ,RIO   ,SIL,2013,2
KIA   ,RIO   ,WHI,2013,5
KIA   ,RIO   ,BLK,2014,3
KIA   ,RIO   ,BLU,2014,1
KIA   ,RIO   ,BRN,2014,1
KIA   ,RIO   ,GRY,2014,11
KIA   ,RIO   ,RED,2014,2
KIA   ,RIO   ,SIL,2014,2
KIA   ,RIO   ,WHI,2014,9
KIA   ,RIO   ,BLK,2015,1
KIA   ,RIO   ,BLU,2015,1
KIA   ,RIO   ,BRN,2015,1
KIA   ,RIO   ,GRY,2015,6
KIA   ,RIO   ,RED,2015,2
KIA   ,RIO   ,SIL,2015,4
KIA   ,RIO   ,WHI,2015,17
KIA   ,RIO   ,BLU,2016,2
KIA   ,RIO   ,GRY,2016,1
KIA   ,RIO   ,SIL,2016,2
KIA   ,RIO   ,WHI,2016,4
KIA   ,RIO   ,BLU,2017,2
KIA   ,RIO   ,GRY,2017,5
KIA   ,RIO   ,RED,2017,6
KIA   ,RIO   ,SIL,2017,3
KIA   ,RIO   ,WHI,2017,8
KIA   ,RIO   ,BLK,2018,1
KIA   ,RIO   ,BLU,2018,4
KIA   ,RIO   ,GRY,2018,6
KIA   ,RIO   ,RED,2018,1
KIA   ,RIO   ,SIL,2018,6
KIA   ,RIO   ,WHI,2018,5
KIA   ,RIO   ,YLW,2018,3
KIA   ,RIO   ,BLK,2019,3
KIA   ,RIO   ,BLU,2019,2
KIA   ,RIO   ,GRY,2019,3
KIA   ,RIO   ,RED,2019,6
KIA   ,RIO   ,SIL,2019,8
KIA   ,RIO   ,WHI,2019,11
KIA   ,RIO   ,YLW,2019,2
KIA   ,RIO   ,BLK,2020,3
KIA   ,RIO   ,BLU,2020,4
KIA   ,RIO   ,RED,2020,6
KIA   ,RIO   ,SIL,2020,10
KIA   ,RIO   ,WHI,2020,4
KIA   ,RIO   ,BLK,2021,1
KIA   ,RIO   ,BLU,2021,1
KIA   ,RIO   ,GRY,2021,1
KIA   ,RIO   ,RED,2021,1
KIA   ,RIO   ,WHI,2021,3
KIA   ,RIO   ,BLK,2022,2
KIA   ,RIO   ,BLU,2022,2
KIA   ,RIO   ,GRY,2022,1
KIA   ,RIO   ,SIL,2022,1
KIA   ,RIO   ,WHI,2022,8
KIA   ,RIO   ,YLW,2022,1
KIA   ,RIO   ,BLK,2023,12
KIA   ,RIO   ,BLU,2023,11
KIA   ,RIO   ,GRY,2023,16
KIA   ,RIO   ,RED,2023,8
KIA   ,RIO   ,SIL,2023,2
KIA   ,RIO   ,WHI,2023,28
KIA   ,RIO   ,YLW,2023,7
KIA   ,RIO GT,YLW,2019,1
KIA   ,RIO GT,RED,2023,2
KIA   ,RIO GT,YLW,2023,1
KIA   ,RIO PE,BLK,2023,1
KIA   ,RIO PE,GRY,2023,1
KIA   ,RIO PE,WHI,2023,1
KIA   ,RIO S ,BLK,2010,1
KIA   ,RIO05A,WHI,2007,1
KIA   ,RIO05B,SIL,2007,1
KIA   ,RIO06A,WHI,2008,1
KIA   ,RIO06B,WHI,2007,1
KIA   ,RIO06B,BLK,2010,1
L ROV ,RISCOV,BLK,2018,1
FIAT  ,RITMO ,BLU,2008,1
FIAT  ,RITMO ,RED,2009,3
ISUZU ,RK0607,WHI,2017,4
APRILI,RK09  ,WHI,2012,1
KOBELC,RK160 ,GRN,1997,1
HINO  ,RK1794,WHI,1987,1
KOBELC,RK70M ,YLW,1990,1
H DAV ,RKING ,BLK,2011,1
REN   ,RM 20 ,WHI,2017,2
SUZUKI,RM125 ,YLW,2010,1
JAYCOM,RM234M,WHI,2016,1
SKODA ,RMSTER,WHI,2012,1
SUZUKI,RMX450,YLW,1900,1
SUZUKI,RMX450,YLW,2010,1
SUZUKI,RMX450,YLW,2011,1
SUZUKI,RMZ250,YLW,1900,1
SUZUKI,RMZ250,BLK,2022,1
SUZUKI,RMZ450,YLW,2013,1
SUZUKI,RMZ450,YLW,2015,1
SUZUKI,RMZ450,WHI,2016,1
TOYOTA,RN46  ,CRM,1987,1
TOYOTA,RN90R ,RED,1993,1
FORD  ,RNGER3,BLK,2022,1
B M W ,RNINET,BLK,2021,1
B M W ,RNINET,BLK,2023,1
B M W ,RNINS ,GRY,2022,1
HIGER ,ROADBO,WHI,2012,1
H DAV ,ROADKI,RED,1999,1
INDIAN,ROADMA,BRZ,2022,1
INDIAN,ROADMA,BLK,2023,1
TRIUM ,ROCK06,BLK,2010,2
H DAV ,ROCKER,BLU,2008,1
TRIUM ,ROCKET,RED,2023,1
HOLDEN,RODE0 ,WHI,2007,1
HOLDEN,RODEO ,WHI,1989,2
HOLDEN,RODEO ,FWN,1992,1
HOLDEN,RODEO ,SIL,1992,2
HOLDEN,RODEO ,WHI,1992,1
HOLDEN,RODEO ,WHI,1993,1
HOLDEN,RODEO ,RED,1994,3
HOLDEN,RODEO ,WHI,1994,1
HOLDEN,RODEO ,GRY,1995,1
HOLDEN,RODEO ,WHI,1995,2
HOLDEN,RODEO ,SIL,1996,1
HOLDEN,RODEO ,WHI,1996,1
HOLDEN,RODEO ,SIL,1997,1
HOLDEN,RODEO ,WHI,1997,1
HOLDEN,RODEO ,BLU,1998,4
HOLDEN,RODEO ,GRY,1998,1
HOLDEN,RODEO ,WHI,1998,8
HOLDEN,RODEO ,BLU,1999,1
HOLDEN,RODEO ,SIL,1999,1
HOLDEN,RODEO ,WHI,1999,5
HOLDEN,RODEO ,GRN,2000,1
HOLDEN,RODEO ,SIL,2000,1
HOLDEN,RODEO ,WHI,2000,5
HOLDEN,RODEO ,BLU,2001,2
HOLDEN,RODEO ,GLD,2001,1
HOLDEN,RODEO ,RED,2001,2
HOLDEN,RODEO ,SIL,2001,3
HOLDEN,RODEO ,WHI,2001,14
HOLDEN,RODEO ,BLU,2002,2
HOLDEN,RODEO ,GLD,2002,1
HOLDEN,RODEO ,MRN,2002,1
HOLDEN,RODEO ,RED,2002,3
HOLDEN,RODEO ,SIL,2002,4
HOLDEN,RODEO ,WHI,2002,12
HOLDEN,RODEO ,BLU,2003,3
HOLDEN,RODEO ,BRN,2003,1
HOLDEN,RODEO ,GLD,2003,2
HOLDEN,RODEO ,GRN,2003,2
HOLDEN,RODEO ,GRY,2003,1
HOLDEN,RODEO ,RED,2003,1
HOLDEN,RODEO ,SIL,2003,2
HOLDEN,RODEO ,WHI,2003,24
HOLDEN,RODEO ,BLK,2004,1
HOLDEN,RODEO ,BLU,2004,7
HOLDEN,RODEO ,GLD,2004,2
HOLDEN,RODEO ,GRY,2004,5
HOLDEN,RODEO ,RED,2004,2
HOLDEN,RODEO ,SIL,2004,7
HOLDEN,RODEO ,WHI,2004,29
HOLDEN,RODEO ,BLK,2005,4
HOLDEN,RODEO ,BLU,2005,1
HOLDEN,RODEO ,GLD,2005,2
HOLDEN,RODEO ,MRN,2005,4
HOLDEN,RODEO ,SIL,2005,8
HOLDEN,RODEO ,WHI,2005,27
HOLDEN,RODEO ,BLU,2006,2
HOLDEN,RODEO ,GLD,2006,2
HOLDEN,RODEO ,SIL,2006,1
HOLDEN,RODEO ,WHI,2006,17
HOLDEN,RODEO ,BLK,2007,9
HOLDEN,RODEO ,GRY,2007,1
HOLDEN,RODEO ,RED,2007,1
HOLDEN,RODEO ,SIL,2007,6
HOLDEN,RODEO ,WHI,2007,21
HOLDEN,RODEO ,BLK,2008,2
HOLDEN,RODEO ,GLD,2008,2
HOLDEN,RODEO ,GRY,2008,3
HOLDEN,RODEO ,SIL,2008,3
HOLDEN,RODEO ,WHI,2008,10
HOLDEN,RODO88,WHI,1994,1
TOYOTA,ROGUE ,BLU,2020,1
FERRAR,ROMA  ,BLK,2023,2
FERRAR,ROMA  ,GRY,2023,2
FERRAR,ROMA  ,RED,2023,1
KIA   ,RONDO ,GRY,2008,1
KIA   ,RONDO ,SIL,2008,3
KIA   ,RONDO ,SIL,2014,2
KIA   ,RONDO ,WHI,2014,1
KIA   ,RONDO ,WHI,2015,1
KIA   ,RONDO ,WHI,2017,4
KIA   ,RONDO7,BLU,2011,1
KIA   ,RONDO7,SIL,2011,1
KIA   ,RONDO7,WHI,2012,1
KIA   ,RONDO7,BLU,2013,1
KIA   ,RONDO7,SIL,2013,3
FUSO  ,ROSA  ,WHI,2019,2
FUSO  ,ROSA  ,WHI,2022,1
MITSUB,ROSA  ,WHI,2002,1
MITSUB,ROSA  ,WHI,2005,2
MITSUB,ROSA  ,WHI,2008,2
MITSUB,ROSA  ,WHI,2009,1
MITSUB,ROSA  ,WHI,2012,1
MITSUB,ROSA  ,WHI,2013,1
MITSUB,ROSA86,WHI,2012,1
L ROV ,ROVER ,GRN,2010,1
MINI  ,ROVER ,GRN,1995,1
R ROV ,ROVER ,WHI,2017,1
SAME  ,ROWCRP,RED,1984,1
APRILI,RP01A ,BLK,2006,1
L ROV ,RR    ,RED,2013,1
BETA  ,RR 200,RED,2022,1
BETA  ,RR 200,RED,2023,1
BETA  ,RR 250,RED,2022,1
BETA  ,RR 350,RED,2022,1
L ROV ,RR EVO,GRY,2015,1
L ROV ,RR EVO,WHI,2015,3
L ROV ,RR EVO,BLK,2016,1
L ROV ,RR EVO,WHI,2016,3
L ROV ,RR EVO,BLK,2017,2
L ROV ,RR EVO,GRY,2017,1
L ROV ,RR EVO,WHI,2017,1
L ROV ,RR EVO,WHI,2019,1
L ROV ,RR SPO,GRY,2006,1
L ROV ,RR SPO,GRY,2008,1
L ROV ,RR SPO,BLK,2014,3
L ROV ,RR SPO,SIL,2014,3
L ROV ,RR SPO,WHI,2014,1
L ROV ,RR SPO,BLK,2015,1
L ROV ,RR SPO,GRY,2015,1
L ROV ,RR SPO,WHI,2015,2
L ROV ,RR SPO,WHI,2016,3
L ROV ,RR SPO,WHI,2017,1
L ROV ,RR SPO,BLK,2018,2
L ROV ,RR SPO,GRY,2018,2
L ROV ,RR SPO,WHI,2018,2
L ROV ,RR SPO,WHI,2019,3
L ROV ,RR SPO,BLK,2020,3
L ROV ,RR SPO,BLK,2021,2
L ROV ,RR SPO,BLK,2023,2
L ROV ,RR SPO,GRY,2023,3
R ROV ,RR SPO,WHI,2009,1
R ROV ,RR SPO,GRY,2010,1
R ROV ,RR SPO,BLK,2013,2
R ROV ,RR SPO,BLK,2014,1
R ROV ,RR SPO,WHI,2015,1
R ROV ,RR SPO,BLK,2023,1
ROVER ,RR SPO,WHI,2015,1
L ROV ,RR SPT,WHI,2014,3
L ROV ,RR SPT,WHI,2015,1
L ROV ,RR SPT,GRY,2016,1
L ROV ,RR SPT,WHI,2018,2
L ROV ,RR SPT,GRY,2019,1
L ROV ,RR VEL,WHI,2017,1
L ROV ,RR VEL,GRY,2018,2
L ROV ,RR VEL,BLK,2019,1
L ROV ,RR VEL,WHI,2019,1
L ROV ,RR VOG,GRY,2014,1
APRILI,RR06A ,RED,2006,1
BETA  ,RR200 ,RED,2022,2
BETA  ,RR200 ,RED,2023,1
BETA  ,RR250 ,RED,2022,1
BETA  ,RR300 ,RED,1900,1
BETA  ,RR300 ,WHI,2017,1
BETA  ,RR300 ,RED,2021,1
BETA  ,RR300 ,RED,2022,4
BETA  ,RR300 ,WHI,2022,1
BETA  ,RR300 ,RED,2023,4
BETA  ,RR350 ,RED,2017,1
BETA  ,RR390 ,RED,2021,1
BETA  ,RR390 ,RED,2022,1
BETA  ,RR390 ,RED,2023,1
BETA  ,RR480 ,RED,2023,1
L ROV ,RREVO ,FWN,2014,1
L ROV ,RREVO ,RED,2016,2
L ROV ,RREVO ,WHI,2016,1
L ROV ,RREVOQ,BLK,2011,1
L ROV ,RREVOQ,GRY,2011,1
L ROV ,RREVOQ,SIL,2011,2
