CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
MITSUB,CANTER,WHI,1986,2
MITSUB,CANTER,WHI,1994,1
MITSUB,CANTER,WHI,1996,2
MITSUB,CANTER,WHI,2001,1
MITSUB,CANTER,WHI,2003,1
MITSUB,CANTER,WHI,2004,1
MITSUB,CANTER,WHI,2005,2
MITSUB,CANTER,WHI,2007,2
MITSUB,CANTER,WHI,2008,2
MITSUB,CANTER,WHI,2009,2
MITSUB,CANTER,WHI,2010,3
MITSUB,CANTER,WHI,2011,1
MITSUB,CANTER,WHI,2012,2
MITSUB,CANTER,WHI,2013,1
MITSUB,CANTER,WHI,2015,1
MITSUB,CANTER,WHI,2016,3
MITSUB,CANTER,WHI,2017,7
MITSUB,CANTER,WHI,2018,3
MITSUB,CANTER,WHI,2021,1
MITSUB,CANTER,WHI,2022,2
MITSUB,CANTER,WHI,2023,2
MAZDA ,CAPELL,WHI,1972,1
HOLDEN,CAPITV,SIL,2011,1
HOLDEN,CAPRCE,BLU,2010,1
FORD  ,CAPRI ,WHI,1989,1
FORD  ,CAPRI ,BLU,1990,1
FORD  ,CAPRI ,RED,1990,1
FORD  ,CAPRI ,RED,1991,1
HOLDEN,CAPRI ,WHI,2011,1
HOLDEN,CAPRI ,SIL,2012,1
HOLDEN,CAPRI ,WHI,2017,1
HOLDEN,CAPRIC,SIL,1998,1
HOLDEN,CAPRIC,WHI,1998,1
HOLDEN,CAPRIC,GLD,2000,1
HOLDEN,CAPRIC,GLD,2001,1
HOLDEN,CAPRIC,GLD,2002,1
HOLDEN,CAPRIC,BLK,2003,1
HOLDEN,CAPRIC,BLU,2003,2
HOLDEN,CAPRIC,GRN,2003,2
HOLDEN,CAPRIC,RED,2004,1
HOLDEN,CAPRIC,SIL,2004,2
HOLDEN,CAPRIC,BLK,2005,1
HOLDEN,CAPRIC,RED,2005,1
HOLDEN,CAPRIC,GRY,2006,1
HOLDEN,CAPRIC,WHI,2006,2
HOLDEN,CAPRIC,BLK,2007,1
HOLDEN,CAPRIC,GLD,2007,1
HOLDEN,CAPRIC,BLK,2008,2
HOLDEN,CAPRIC,GLD,2008,2
HOLDEN,CAPRIC,MRN,2008,1
HOLDEN,CAPRIC,WHI,2008,4
HOLDEN,CAPRIC,GRY,2009,2
HOLDEN,CAPRIC,SIL,2009,1
HOLDEN,CAPRIC,BLK,2010,1
HOLDEN,CAPRIC,GRY,2010,2
HOLDEN,CAPRIC,SIL,2010,1
HOLDEN,CAPRIC,WHI,2010,2
HOLDEN,CAPRIC,BLK,2011,2
HOLDEN,CAPRIC,BLU,2011,1
HOLDEN,CAPRIC,GRY,2011,3
HOLDEN,CAPRIC,SIL,2011,1
HOLDEN,CAPRIC,WHI,2011,2
HOLDEN,CAPRIC,BLK,2012,1
HOLDEN,CAPRIC,GLD,2012,1
HOLDEN,CAPRIC,GRY,2012,2
HOLDEN,CAPRIC,SIL,2012,1
HOLDEN,CAPRIC,WHI,2012,4
HOLDEN,CAPRIC,GRN,2013,1
HOLDEN,CAPRIC,MRN,2013,1
HOLDEN,CAPRIC,SIL,2013,1
HOLDEN,CAPRIC,WHI,2013,1
HOLDEN,CAPRIC,BLK,2014,1
HOLDEN,CAPRIC,SIL,2014,1
HOLDEN,CAPRIC,WHI,2014,5
HOLDEN,CAPRIC,BLK,2015,1
HOLDEN,CAPRIC,SIL,2015,3
HOLDEN,CAPRIC,WHI,2015,1
HOLDEN,CAPRIC,WHI,2016,2
HOLDEN,CAPRIC,GRY,2017,2
HOLDEN,CAPRIC,SIL,2017,1
HOLDEN,CAPT06,GRY,2009,1
HOLDEN,CAPT06,GRY,2010,1
HOLDEN,CAPT06,WHI,2010,1
HOLDEN,CAPT06,BLK,2011,1
HOLDEN,CAPT06,BLK,2012,1
HOLDEN,CAPT06,GRY,2012,1
HOLDEN,CAPT06,GRY,2016,2
HOLDEN,CAPTI ,WHI,2008,1
HOLDEN,CAPTI ,BLK,2010,1
HOLDEN,CAPTI ,BRN,2013,1
HOLDEN,CAPTI ,WHI,2013,1
HOLDEN,CAPTI ,BLK,2014,1
HOLDEN,CAPTI ,SIL,2014,2
HOLDEN,CAPTI ,BLU,2015,1
HOLDEN,CAPTI ,MRN,2015,1
HOLDEN,CAPTI ,RED,2015,2
HOLDEN,CAPTI ,WHI,2016,1
HOLDEN,CAPTI ,GRY,2017,2
HOLDEN,CAPTIV,BRN,2006,1
HOLDEN,CAPTIV,FWN,2006,1
HOLDEN,CAPTIV,BLK,2007,5
HOLDEN,CAPTIV,BLU,2007,1
HOLDEN,CAPTIV,GLD,2007,3
HOLDEN,CAPTIV,GRY,2007,3
HOLDEN,CAPTIV,RED,2007,3
HOLDEN,CAPTIV,SIL,2007,7
HOLDEN,CAPTIV,WHI,2007,1
HOLDEN,CAPTIV,BLK,2008,6
HOLDEN,CAPTIV,BLU,2008,4
HOLDEN,CAPTIV,GLD,2008,1
HOLDEN,CAPTIV,GRY,2008,2
HOLDEN,CAPTIV,MRN,2008,1
HOLDEN,CAPTIV,RED,2008,2
HOLDEN,CAPTIV,SIL,2008,7
HOLDEN,CAPTIV,BLK,2009,13
HOLDEN,CAPTIV,BLU,2009,1
HOLDEN,CAPTIV,GLD,2009,1
HOLDEN,CAPTIV,GRY,2009,2
HOLDEN,CAPTIV,MRN,2009,1
HOLDEN,CAPTIV,RED,2009,5
HOLDEN,CAPTIV,SIL,2009,14
HOLDEN,CAPTIV,WHI,2009,4
HOLDEN,CAPTIV,BLK,2010,15
HOLDEN,CAPTIV,BLU,2010,4
HOLDEN,CAPTIV,GLD,2010,2
HOLDEN,CAPTIV,GRY,2010,17
HOLDEN,CAPTIV,SIL,2010,14
HOLDEN,CAPTIV,WHI,2010,7
HOLDEN,CAPTIV,GRY,2011,5
HOLDEN,CAPTIV,WHI,2011,2
HOLDEN,CAPTIV,BLU,2012,2
HOLDEN,CAPTIV,GRY,2012,1
HOLDEN,CAPTIV,SIL,2012,1
HOLDEN,CAPTIV,BLK,2013,1
HOLDEN,CAPTIV,GRY,2013,7
HOLDEN,CAPTIV,WHI,2013,2
HOLDEN,CAPTIV,BLK,2014,12
HOLDEN,CAPTIV,BLU,2014,1
HOLDEN,CAPTIV,BRN,2014,5
HOLDEN,CAPTIV,GLD,2014,1
HOLDEN,CAPTIV,GRY,2014,6
HOLDEN,CAPTIV,MRN,2014,2
HOLDEN,CAPTIV,RED,2014,5
HOLDEN,CAPTIV,SIL,2014,3
HOLDEN,CAPTIV,WHI,2014,13
HOLDEN,CAPTIV,BLK,2015,5
HOLDEN,CAPTIV,BRN,2015,3
HOLDEN,CAPTIV,GRY,2015,12
HOLDEN,CAPTIV,RED,2015,4
HOLDEN,CAPTIV,SIL,2015,5
HOLDEN,CAPTIV,WHI,2015,11
HOLDEN,CAPTIV,BLK,2016,10
HOLDEN,CAPTIV,BLU,2016,2
HOLDEN,CAPTIV,BRN,2016,6
HOLDEN,CAPTIV,GRY,2016,7
HOLDEN,CAPTIV,RED,2016,7
HOLDEN,CAPTIV,SIL,2016,6
HOLDEN,CAPTIV,WHI,2016,23
HOLDEN,CAPTIV,BLK,2017,1
HOLDEN,CAPTIV,BLU,2017,6
HOLDEN,CAPTIV,BRN,2017,2
HOLDEN,CAPTIV,GRY,2017,7
HOLDEN,CAPTIV,RED,2017,2
HOLDEN,CAPTIV,SIL,2017,5
HOLDEN,CAPTIV,WHI,2017,11
HOLDEN,CAPTIV,BLK,2018,1
HOLDEN,CAPTIV,BLU,2018,1
HOLDEN,CAPTIV,GRY,2018,4
HOLDEN,CAPTIV,SIL,2018,3
HOLDEN,CAPTIV,WHI,2018,12
HOLDEN,CAPTOR,BLK,2006,1
REN   ,CAPTUR,BLU,2015,1
REN   ,CAPTUR,CRM,2015,1
REN   ,CAPTUR,GRY,2015,2
REN   ,CAPTUR,OGE,2015,2
REN   ,CAPTUR,WHI,2015,6
REN   ,CAPTUR,BLK,2016,2
REN   ,CAPTUR,BLU,2016,1
REN   ,CAPTUR,CRM,2016,2
REN   ,CAPTUR,OGE,2016,2
REN   ,CAPTUR,WHI,2016,1
REN   ,CAPTUR,BLK,2017,1
REN   ,CAPTUR,GRY,2017,1
REN   ,CAPTUR,WHI,2017,2
REN   ,CAPTUR,BLU,2019,1
REN   ,CAPTUR,WHI,2019,3
REN   ,CAPTUR,GRY,2021,1
REN   ,CAPTUR,BLK,2022,2
REN   ,CAPTUR,GRY,2022,1
REN   ,CAPTUR,OGE,2022,1
REN   ,CAPTUR,RED,2022,3
REN   ,CAPTUR,WHI,2022,4
REN   ,CAPTUR,BLU,2023,2
REN   ,CAPTUR,GRY,2023,2
REN   ,CAPTUR,WHI,2023,1
HOLDEN,CAPTVA,FWN,2007,1
HOLDEN,CAPTVA,BLK,2008,1
HOLDEN,CAPTVA,GLD,2008,2
HOLDEN,CAPTVA,SIL,2008,1
HOLDEN,CAPTVA,BLK,2009,1
HOLDEN,CAPTVA,SIL,2009,1
HOLDEN,CAPTVA,BLK,2010,2
HOLDEN,CAPTVA,RED,2010,1
HOLDEN,CAPTVA,SIL,2010,4
HOLDEN,CAPTVA,BLK,2011,1
HOLDEN,CAPTVA,GRY,2011,1
HOLDEN,CAPTVA,WHI,2017,1
NISSAN,CARAV ,WHI,1997,1
NISSAN,CARAV ,WHI,2015,1
NISSAN,CARAVA,WHI,2014,1
VOLKS ,CARAVE,RED,1999,1
VOLKS ,CARAVE,GRY,2018,1
PORSCH,CARERA,RED,2006,1
KIA   ,CARINV,GRY,2017,1
TOYOTA,CARMY ,RED,1993,1
KIA   ,CARN  ,GRY,2023,1
KIA   ,CARN03,SIL,2018,1
KIA   ,CARN05,SIL,2008,1
KIA   ,CARN06,SIL,2009,2
KIA   ,CARNI ,BLU,2006,2
KIA   ,CARNI ,GLD,2007,1
KIA   ,CARNI ,GLD,2010,1
KIA   ,CARNI ,SIL,2010,2
KIA   ,CARNI ,SIL,2015,1
KIA   ,CARNI ,BLU,2016,1
KIA   ,CARNI ,GRY,2021,2
KIA   ,CARNIV,SIL,2004,1
KIA   ,CARNIV,SIL,2005,2
KIA   ,CARNIV,BLK,2006,2
KIA   ,CARNIV,BLU,2006,1
KIA   ,CARNIV,GLD,2006,3
KIA   ,CARNIV,SIL,2006,4
KIA   ,CARNIV,WHI,2006,1
KIA   ,CARNIV,BLU,2007,1
KIA   ,CARNIV,GLD,2007,2
KIA   ,CARNIV,GRY,2007,2
KIA   ,CARNIV,SIL,2007,4
KIA   ,CARNIV,WHI,2007,2
KIA   ,CARNIV,RED,2008,1
KIA   ,CARNIV,SIL,2008,4
KIA   ,CARNIV,WHI,2008,4
KIA   ,CARNIV,BLK,2009,1
KIA   ,CARNIV,BLU,2009,3
KIA   ,CARNIV,GRY,2009,3
KIA   ,CARNIV,SIL,2009,2
KIA   ,CARNIV,WHI,2009,4
KIA   ,CARNIV,BLK,2010,2
KIA   ,CARNIV,BLU,2010,1
KIA   ,CARNIV,GRY,2010,2
KIA   ,CARNIV,SIL,2010,1
KIA   ,CARNIV,WHI,2010,4
KIA   ,CARNIV,BLK,2011,1
KIA   ,CARNIV,BLU,2011,1
KIA   ,CARNIV,RED,2011,1
KIA   ,CARNIV,SIL,2011,5
KIA   ,CARNIV,WHI,2011,3
KIA   ,CARNIV,YLW,2011,1
KIA   ,CARNIV,BLK,2012,1
KIA   ,CARNIV,BLU,2012,1
KIA   ,CARNIV,SIL,2012,3
KIA   ,CARNIV,WHI,2012,8
KIA   ,CARNIV,BLU,2013,1
KIA   ,CARNIV,BRN,2013,2
KIA   ,CARNIV,RED,2013,1
KIA   ,CARNIV,SIL,2013,1
KIA   ,CARNIV,WHI,2013,3
KIA   ,CARNIV,WHI,2014,1
KIA   ,CARNIV,BLK,2015,1
KIA   ,CARNIV,BLU,2015,4
KIA   ,CARNIV,GRY,2015,4
KIA   ,CARNIV,SIL,2015,5
KIA   ,CARNIV,WHI,2015,14
KIA   ,CARNIV,BLK,2016,2
KIA   ,CARNIV,BLU,2016,2
KIA   ,CARNIV,GRY,2016,2
KIA   ,CARNIV,SIL,2016,3
KIA   ,CARNIV,WHI,2016,4
KIA   ,CARNIV,BLK,2017,3
KIA   ,CARNIV,GRY,2017,9
KIA   ,CARNIV,SIL,2017,2
KIA   ,CARNIV,WHI,2017,9
KIA   ,CARNIV,BLK,2018,4
KIA   ,CARNIV,BLU,2018,2
KIA   ,CARNIV,GRY,2018,3
KIA   ,CARNIV,SIL,2018,2
KIA   ,CARNIV,WHI,2018,18
KIA   ,CARNIV,BLK,2019,1
KIA   ,CARNIV,GRY,2019,8
KIA   ,CARNIV,SIL,2019,17
KIA   ,CARNIV,WHI,2019,13
KIA   ,CARNIV,BLK,2020,1
KIA   ,CARNIV,BLU,2020,1
KIA   ,CARNIV,GRY,2020,8
KIA   ,CARNIV,SIL,2020,1
KIA   ,CARNIV,WHI,2020,4
KIA   ,CARNIV,BLK,2021,1
KIA   ,CARNIV,BLU,2021,2
KIA   ,CARNIV,SIL,2021,10
KIA   ,CARNIV,WHI,2021,3
KIA   ,CARNIV,YLW,2021,1
KIA   ,CARNIV,BLK,2022,4
KIA   ,CARNIV,GRY,2022,3
KIA   ,CARNIV,RED,2022,1
KIA   ,CARNIV,WHI,2022,8
KIA   ,CARNIV,BLK,2023,29
KIA   ,CARNIV,BLU,2023,55
KIA   ,CARNIV,GRY,2023,49
KIA   ,CARNIV,RED,2023,8
KIA   ,CARNIV,SIL,2023,34
KIA   ,CARNIV,WHI,2023,113
KIA   ,CARNVI,WHI,2023,1
KIA   ,CARNVL,MRN,2007,1
KIA   ,CARNVL,SIL,2016,2
KIA   ,CARNVL,BLK,2018,1
KIA   ,CARNVL,SIL,2019,1
TOYOTA,CAROLA,BLU,2004,1
TOYOTA,CAROLL,SIL,2009,1
TOYOTA,CAROLL,WHI,2020,2
PORSCH,CARRER,SIL,1974,1
SUZUKI,CARRY ,BLU,2015,1
SUZUKI,CARRY ,WHI,2015,1
SUZUKI,CARRY ,BLK,2018,1
SUZUKI,CARRY ,WHI,2021,2
SUZUKI,CARRY ,SIL,2022,1
CLUB C,CARRYT,BLK,1900,1
SUZUKI,CARY  ,WHI,2020,1
F LINE,CASCAD,WHI,2020,1
F LINE,CASCAD,WHI,2022,1
F LINE,CASCAD,WHI,2023,2
HOLDEN,CASCAD,GRY,2015,2
HOLDEN,CASCAD,WHI,2015,2
HOLDEN,CASCAD,GRY,2016,3
HOLDEN,CASCAD,WHI,2016,1
HOLDEN,CATPIV,WHI,2013,1
PORSCH,CAY2  ,BLK,2016,1
PORSCH,CAYE03,SIL,2005,1
PORSCH,CAYE03,BLK,2010,1
PORSCH,CAYE10,BLU,2012,1
PORSCH,CAYE10,GRY,2013,1
PORSCH,CAYE10,BLU,2014,1
PORSCH,CAYE10,BLK,2015,1
PORSCH,CAYE10,SIL,2015,1
PORSCH,CAYE10,BLU,2016,1
PORSCH,CAYE10,WHI,2016,1
PORSCH,CAYE10,BLK,2017,1
PORSCH,CAYE18,BLK,2018,1
PORSCH,CAYE18,BLK,2020,1
PORSCH,CAYE18,WHI,2020,1
PORSCH,CAYEME,RED,2023,1
PORSCH,CAYEN ,BLK,2009,2
PORSCH,CAYEN ,GRY,2009,1
PORSCH,CAYEN ,BLK,2011,1
PORSCH,CAYEN ,BLK,2014,1
PORSCH,CAYEN ,SIL,2014,1
PORSCH,CAYEN ,BLK,2015,1
PORSCH,CAYEN ,WHI,2016,1
PORSCH,CAYEN ,BRN,2018,2
PORSCH,CAYEN2,BLK,2012,2
PORSCH,CAYEN2,WHI,2012,2
PORSCH,CAYEN2,GRY,2013,2
PORSCH,CAYEN2,SIL,2013,1
PORSCH,CAYEN2,WHI,2013,1
PORSCH,CAYEN2,BLK,2014,4
PORSCH,CAYEN2,GRY,2014,2
PORSCH,CAYEN2,WHI,2014,1
PORSCH,CAYEN2,BLK,2015,1
PORSCH,CAYEN2,GRY,2015,2
PORSCH,CAYEN2,SIL,2015,1
PORSCH,CAYEN2,WHI,2015,3
PORSCH,CAYEN2,GRY,2016,2
PORSCH,CAYEN2,WHI,2016,1
PORSCH,CAYENE,WHI,2011,3
PORSCH,CAYENN,BLK,2003,1
PORSCH,CAYENN,BLK,2006,1
PORSCH,CAYENN,BLK,2007,1
PORSCH,CAYENN,BLK,2008,1
PORSCH,CAYENN,GRY,2009,1
PORSCH,CAYENN,WHI,2009,1
PORSCH,CAYENN,BLK,2010,2
PORSCH,CAYENN,BLU,2011,2
PORSCH,CAYENN,WHI,2013,1
PORSCH,CAYENN,BLK,2014,2
PORSCH,CAYENN,BLK,2015,9
PORSCH,CAYENN,RED,2015,1
PORSCH,CAYENN,WHI,2015,7
PORSCH,CAYENN,BLK,2016,1
PORSCH,CAYENN,WHI,2016,6
PORSCH,CAYENN,BLK,2017,1
PORSCH,CAYENN,PUR,2017,1
PORSCH,CAYENN,BLK,2018,2
PORSCH,CAYENN,BLU,2018,2
PORSCH,CAYENN,WHI,2018,3
PORSCH,CAYENN,BLK,2019,5
PORSCH,CAYENN,SIL,2019,1
PORSCH,CAYENN,WHI,2019,1
PORSCH,CAYENN,BLK,2020,4
PORSCH,CAYENN,BLU,2020,2
PORSCH,CAYENN,RED,2020,1
PORSCH,CAYENN,WHI,2020,1
PORSCH,CAYENN,BLK,2021,1
PORSCH,CAYENN,GRY,2021,3
PORSCH,CAYENN,WHI,2021,1
PORSCH,CAYENN,BLK,2022,1
PORSCH,CAYENN,BLU,2022,2
PORSCH,CAYENN,GRY,2022,1
PORSCH,CAYENN,RED,2022,2
PORSCH,CAYENN,WHI,2022,3
PORSCH,CAYENN,BEI,2023,2
PORSCH,CAYENN,BLK,2023,19
PORSCH,CAYENN,BLU,2023,4
PORSCH,CAYENN,BRN,2023,1
PORSCH,CAYENN,FWN,2023,2
PORSCH,CAYENN,GRY,2023,19
PORSCH,CAYENN,MVE,2023,1
PORSCH,CAYENN,RED,2023,1
PORSCH,CAYENN,SIL,2023,1
PORSCH,CAYENN,WHI,2023,5
PORSCH,CAYM05,GRY,2006,1
PORSCH,CAYMAN,WHI,2008,1
PORSCH,CAYMAN,GRY,2011,2
PORSCH,CAYMAN,RED,2015,1
PORSCH,CAYMAN,WHI,2015,1
PORSCH,CAYMAN,BLK,2016,1
PORSCH,CAYMAN,BLU,2016,1
PORSCH,CAYMAN,GRY,2016,4
PORSCH,CAYMAN,RED,2016,1
PORSCH,CAYMAN,BLK,2018,2
PORSCH,CAYMAN,BLK,2019,4
PORSCH,CAYMAN,GRN,2019,1
PORSCH,CAYMAN,BLU,2023,1
HONDA ,CB1000,RED,2007,1
HONDA ,CB10R ,BLK,2008,1
HONDA ,CB10R ,BLK,2011,1
HONDA ,CB1100,WHI,2010,1
HONDA ,CB125 ,WHI,2012,1
HONDA ,CB125 ,BLU,2013,2
HONDA ,CB125 ,WHI,2015,1
HONDA ,CB125 ,BLU,2018,2
HONDA ,CB125 ,WHI,2018,1
HONDA ,CB125 ,BLK,2019,1
HONDA ,CB125E,WHI,2013,1
HONDA ,CB125E,BLU,2014,3
HONDA ,CB125E,RED,2014,2
HONDA ,CB125E,WHI,2014,3
HONDA ,CB125E,BLU,2015,2
HONDA ,CB125E,RED,2015,1
HONDA ,CB125E,WHI,2015,3
HONDA ,CB125E,BLU,2016,3
HONDA ,CB125E,RED,2016,3
HONDA ,CB125E,WHI,2016,4
HONDA ,CB125E,BLU,2017,1
HONDA ,CB125E,RED,2017,3
HONDA ,CB125E,WHI,2017,1
HONDA ,CB125E,BLK,2018,1
HONDA ,CB125E,BLU,2018,2
HONDA ,CB125E,RED,2018,2
HONDA ,CB125E,WHI,2018,5
HONDA ,CB125E,BLK,2019,2
HONDA ,CB125E,RED,2019,1
HONDA ,CB125E,WHI,2019,1
HONDA ,CB125E,RED,2020,1
HONDA ,CB125E,BLK,2021,1
HONDA ,CB125E,RED,2021,1
HONDA ,CB125E,WHI,2021,1
HONDA ,CB125F,RED,2023,2
HONDA ,CB250 ,BLK,1999,1
HONDA ,CB250 ,BLK,2002,2
HONDA ,CB250 ,BLK,2005,1
HONDA ,CB250 ,RED,2005,1
HONDA ,CB250N,BLK,1998,1
M A N ,CB30  ,WHI,2001,1
HONDA ,CB300 ,RED,2016,1
CMBLFT,CB3000,YLW,2023,1
HONDA ,CB300F,RED,2015,2
HONDA ,CB300F,RED,2017,1
HONDA ,CB300N,BLU,2023,3
HONDA ,CB300N,RED,2023,3
HONDA ,CB300R,BLK,2014,1
HONDA ,CB300R,BLK,2023,3
HONDA ,CB300R,RED,2023,1
HONDA ,CB400 ,BLU,2008,1
HONDA ,CB400 ,BLK,2011,1
HONDA ,CB400 ,RED,2011,1
HONDA ,CB400 ,WHI,2011,1
HONDA ,CB400 ,WHI,2014,1
HONDA ,CB400F,YLW,2008,1
HONDA ,CB500 ,RED,2013,1
HONDA ,CB500 ,BLK,2015,2
HONDA ,CB500 ,SIL,2016,1
HONDA ,CB500 ,BLK,2018,2
HONDA ,CB500 ,BLK,2023,1
HONDA ,CB500 ,YLW,2023,1
HONDA ,CB500F,BLK,2016,1
HONDA ,CB500F,OGE,2016,1
HONDA ,CB500F,BLK,2017,1
HONDA ,CB500F,RED,2018,1
HONDA ,CB500F,BLK,2019,1
HONDA ,CB500F,RED,2021,1
HONDA ,CB500R,BLK,2017,1
HONDA ,CB500R,RED,2023,1
HONDA ,CB500R,SIL,2023,1
HONDA ,CB500X,WHI,2015,2
HONDA ,CB500X,SIL,2018,1
HONDA ,CB500X,BLK,2019,1
HONDA ,CB500X,SIL,2019,1
HONDA ,CB500X,BLK,2020,1
HONDA ,CB500X,BLK,2021,2
HONDA ,CB500X,GRN,2022,1
HONDA ,CB500X,BLK,2023,6
HONDA ,CB500X,GRN,2023,1
HONDA ,CB500X,RED,2023,4
HONDA ,CB5013,RED,2021,1
HONDA ,CB600 ,BLK,2008,1
HONDA ,CB600 ,SIL,2008,1
HONDA ,CB650L,BLK,2016,1
HONDA ,CB650R,BLK,2020,5
HONDA ,CB650R,RED,2020,2
HONDA ,CB650R,GRY,2021,3
HONDA ,CB650R,BLK,2023,12
CATPLR,CB7   ,YLW,2023,2
HONDA ,CB750 ,BLK,1992,1
HONDA ,CB750 ,BLK,2023,1
HONDA ,CB750A,WHI,2023,1
HONDA ,CB900 ,RED,2007,1
HONDA ,CBF100,RED,2008,1
HONDA ,CBF125,RED,2022,1
HONDA ,CBF125,WHI,2022,2
HONDA ,CBF125,GRY,2023,1
HONDA ,CBF125,WHI,2023,2
HONDA ,CBF250,BLU,2008,1
HONDA ,CBF300,BLK,2018,1
HONDA ,CBR   ,BLK,2003,1
HONDA ,CBR   ,BLK,2006,1
HONDA ,CBR100,BLK,2004,1
HONDA ,CBR100,BLK,2005,1
HONDA ,CBR100,RED,2007,1
HONDA ,CBR100,RED,2008,1
HONDA ,CBR100,SIL,2008,1
HONDA ,CBR100,RED,2009,1
HONDA ,CBR100,SIL,2010,1
HONDA ,CBR100,WHI,2014,1
HONDA ,CBR100,BLK,2017,1
HONDA ,CBR100,RED,2017,2
HONDA ,CBR100,RED,2023,1
HONDA ,CBR100,WHI,2023,1
HONDA ,CBR101,BLK,2007,1
HONDA ,CBR108,RED,2008,1
HONDA ,CBR110,SIL,2006,1
HONDA ,CBR125,RED,2007,1
HONDA ,CBR125,RED,2008,1
HONDA ,CBR125,BLU,2012,1
HONDA ,CBR196,GRY,2006,1
HONDA ,CBR1A ,BLK,2019,1
HONDA ,CBR250,BLK,1988,1
HONDA ,CBR250,RED,1988,1
HONDA ,CBR250,BLU,1989,1
HONDA ,CBR250,SIL,1991,1
HONDA ,CBR250,GRN,1993,1
HONDA ,CBR250,BLU,1999,1
HONDA ,CBR250,WHI,1999,1
HONDA ,CBR250,BLK,2011,5
HONDA ,CBR250,RED,2011,1
HONDA ,CBR250,WHI,2011,2
HONDA ,CBR250,BLK,2012,1
HONDA ,CBR250,RED,2012,4
HONDA ,CBR250,BLK,2013,2
HONDA ,CBR25R,BLK,2014,1
HONDA ,CBR2R ,OGE,2013,2
HONDA ,CBR300,BLK,2014,3
HONDA ,CBR300,WHI,2014,1
HONDA ,CBR30R,BLK,2014,2
HONDA ,CBR30R,PUR,2014,1
HONDA ,CBR30R,WHI,2014,1
HONDA ,CBR30R,WHI,2015,1
HONDA ,CBR30R,BLK,2018,1
HONDA ,CBR400,RED,2001,1
HONDA ,CBR500,RED,2013,2
HONDA ,CBR500,BLK,2014,2
HONDA ,CBR500,RED,2014,2
HONDA ,CBR500,WHI,2014,2
HONDA ,CBR500,BLK,2015,1
HONDA ,CBR500,RED,2015,1
HONDA ,CBR500,BLK,2016,1
HONDA ,CBR500,OGE,2016,1
HONDA ,CBR500,BLK,2017,2
HONDA ,CBR500,RED,2018,2
HONDA ,CBR500,WHI,2019,1
HONDA ,CBR50R,BLK,2012,1
HONDA ,CBR50R,BLK,2014,1
HONDA ,CBR50R,RED,2014,1
HONDA ,CBR50R,WHI,2014,1
HONDA ,CBR50R,RED,2015,4
HONDA ,CBR50R,BLK,2017,3
HONDA ,CBR50R,RED,2019,1
HONDA ,CBR50R,WHI,2019,1
HONDA ,CBR50R,RED,2021,1
HONDA ,CBR50R,SIL,2022,1
HONDA ,CBR50R,RED,2023,2
HONDA ,CBR50R,SIL,2023,1
HONDA ,CBR600,BLK,2007,1
HONDA ,CBR600,RED,2008,1
HONDA ,CBR600,BLK,2010,1
HONDA ,CBR600,RED,2014,1
HONDA ,CBR650,RED,2007,1
HONDA ,CBR650,WHI,2014,1
HONDA ,CBR650,WHI,2015,1
HONDA ,CBR650,RED,2017,1
HONDA ,CBR650,BLK,2019,2
HONDA ,CBR650,BLK,2021,6
HONDA ,CBR650,GRY,2021,5
HONDA ,CBR650,BLU,2022,1
HONDA ,CBR650,RED,2022,2
HONDA ,CBR650,BLK,2023,5
HONDA ,CBR650,RED,2023,10
HONDA ,CBR6RR,RED,1997,1
HONDA ,CBR6RR,BLK,2003,1
VOLKS ,CC    ,BRN,2012,2
VOLKS ,CC    ,GRY,2012,3
VOLKS ,CC    ,BLK,2013,1
VOLKS ,CC    ,GRY,2013,1
VOLKS ,CC    ,BLK,2014,1
VOLKS ,CC    ,BRN,2014,1
VOLKS ,CC    ,SIL,2015,2
MERC B,CCLASS,BLK,2013,8
MERC B,CCLASS,GRY,2013,1
MERC B,CCLASS,SIL,2013,3
MERC B,CCLASS,BLK,2015,2
MERC B,CCLASS,BLK,2016,2
MERC B,CCLASS,SIL,2016,1
MERC B,CCLASS,BLK,2017,1
MERC B,CCLASS,GRY,2017,1
MERC B,CCLASS,BLU,2018,3
MERC B,CCLASS,WHI,2018,1
MERC B,CCLASS,WHI,2019,2
MERC B,CCLASS,BLK,2020,4
MERC B,CCLASS,GRY,2020,2
MERC B,CCLASS,BLK,2022,1
U D   ,CD2536,WHI,2022,2
U D   ,CD2536,WHI,2023,1
HOLDEN,CDLORA,GRY,2016,1
HOLDEN,CDLORA,RED,2016,1
HOLDEN,CDLORA,WHI,2016,1
HOLDEN,CDLORA,GRY,2017,1
HOLDEN,CDLORA,RED,2017,1
HOLDEN,CDLORA,GRY,2018,4
HOLDEN,CDLORA,WHI,2018,3
HOLDEN,CDORE ,BLU,1995,1
HOLDEN,CDORE ,WHI,2003,1
HOLDEN,CDORE ,GRY,2009,1
HOLDEN,CDORE ,BLK,2010,1
HOLDEN,CDORE ,BLU,2010,1
HOLDEN,CDORE ,SIL,2010,2
HOLDEN,CDORE ,WHI,2011,1
HOLDEN,CDORE ,GRN,2016,1
B M W ,CE04  ,GRY,2023,1
MITSUB,CE96A ,SIL,1998,1
MITSUB,CE96B ,RED,1997,1
MITSUB,CE96B ,GRN,1999,1
